frame,channel,SDR_mix,SDR_est,SDR_imp,process,fft.len,fft.hop,fft.win,bss.demix_update,bss.source_model,bss.n_iter,bss.ref_mic,bss.f_limit,bss.rot,bss.forget,bss.cov_scale,bss.cov_norm
20,4,-6.3358564074811135,6.915932420436915,13.251788827918029,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
21,4,0.3778508097702549,14.048647623709591,13.670796813939337,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
22,4,-4.373164882924918,11.215232630621756,15.588397513546674,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
23,4,-8.957217583810223,8.453770805816207,17.410988389626432,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
24,4,-5.2766848635165005,9.601064713355639,14.877749576872139,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
25,4,-5.860988246836813,7.079293744288466,12.940281991125278,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
26,4,-8.556810828236049,3.852281580510999,12.409092408747048,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
27,4,-2.941430406586563,11.387833891658463,14.329264298245025,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
28,4,-2.1088243292970774,9.734515203624522,11.843339532921599,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
29,4,-8.842970164058237,2.9788731290423467,11.821843293100583,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
30,4,-5.410318545728126,4.648997616690231,10.059316162418357,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
31,4,-6.122595720523303,6.801909356015172,12.924505076538475,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
32,4,-4.008628958705002,3.5239071060136706,7.532536064718673,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
33,4,-9.172282020733691,1.7238332240235477,10.896115244757238,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
34,4,-0.6518558004707226,10.825029071633605,11.476884872104327,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
35,4,-4.740529088404687,5.393122263500104,10.133651351904792,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
36,4,-3.9780874762732266,5.052256905593229,9.030344381866456,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
37,4,-4.825167139560763,6.034343150682339,10.859510290243103,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
38,4,-8.897388431292839,1.8460335840143434,10.743422015307182,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
39,4,-10.512221512742725,4.578927579689863,15.091149092432588,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
40,4,-3.3524700727092904,10.404096910943037,13.756566983652327,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
41,4,-5.847557658373357,6.477072236873303,12.324629895246659,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
42,4,-4.156149984564243,6.106713998045672,10.262863982609915,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
43,4,-2.0276524651217707,12.269507595120315,14.297160060242085,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
44,4,-6.297954756817491,4.807067503235352,11.105022260052843,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
45,4,-17.80646314263542,-1.5198991655059486,16.28656397712947,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
46,4,-5.243079090029459,6.709833536271494,11.952912626300954,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
47,4,-3.5637042721142214,11.383103142554784,14.946807414669006,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
48,4,-6.663621674951184,5.9099243406856505,12.573546015636834,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
49,4,-11.108962771161895,-0.10326626878101298,11.005696502380882,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
50,4,-2.938186383747135,6.413596497174446,9.351782880921581,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
51,4,-8.4102225553057,3.012027172053584,11.422249727359283,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
52,4,-8.324985476822249,4.035286513750616,12.360271990572866,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
53,4,-7.095727191063663,5.531249372451192,12.626976563514855,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
54,4,-7.975941327901088,5.478722988198092,13.45466431609918,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
55,4,-17.76646089040018,1.3522185612507145,19.118679451650895,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
56,4,-5.170625588360358,3.484115599128097,8.654741187488455,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
57,4,-8.354856955069698,5.516945686266892,13.87180264133659,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
58,4,-8.349356819273584,7.455667978640982,15.805024797914566,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
59,4,-10.657384960632786,5.039429297836458,15.696814258469244,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.91,0.001,0.001
0,0,-4.946291983694162,-17.096351606921203,-12.15005962322704,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
1,0,-6.759726731381644,-8.443802796995444,-1.6840760656137999,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
2,0,-3.0730740108367307,-3.1724531310915123,-0.09937912025478157,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
3,0,-8.995781320046284,-4.605949387253673,4.38983193279261,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
4,0,-5.015927708852934,-12.258160255871623,-7.242232547018689,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
5,0,-4.463751321447933,5.328389894481712,9.792141215929647,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
6,0,-7.833846939463728,1.45889622648714,9.292743165950867,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
7,0,-0.35411566188649873,1.5957729598921901,1.9498886217786888,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
8,0,-13.386631309068628,-7.795037027188894,5.591594281879734,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
9,0,-7.217326111850619,-6.806989368120538,0.4103367437300811,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
10,0,-4.1859881828228565,4.399313316839471,8.585301499662329,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
11,0,-4.120760208862528,-1.804123827215815,2.316636381646713,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
12,0,-3.1973213197170187,1.2382099017092427,4.435531221426261,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
13,0,-11.091116204457583,10.85211015887092,21.943226363328503,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
14,0,-4.667486127005139,10.561325786275983,15.228811913281122,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
15,0,-5.06481016812831,9.42513455951537,14.489944727643682,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
16,0,-6.906447202630134,13.274020291391881,20.180467494022015,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
17,0,-6.923822346045255,8.038751753700886,14.962574099746142,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
18,0,-4.254409115159009,15.979790782178966,20.234199897337977,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
19,0,-5.630585314036718,10.477398815441038,16.107984129477757,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
20,0,-6.880542155365984,2.00045233516644,8.880994490532425,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
21,0,-11.095304774142827,4.108898552631166,15.204203326773992,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
22,0,-5.262492236193737,16.237897065906484,21.50038930210022,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
23,0,-7.071585865077694,9.559284860070692,16.630870725148384,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
24,0,-7.84952708564812,5.078510781746956,12.928037867395076,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
25,0,-2.0507992801818267,10.801122360314777,12.851921640496602,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
26,0,-9.683643199295815,3.0072234972215,12.690866696517315,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
27,0,-12.807844485232586,1.1343504092703998,13.942194894502986,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
28,0,-3.6569299147726744,10.058215066084088,13.715144980856763,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
29,0,-0.6197770483926158,14.806858076035018,15.426635124427634,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
30,0,-9.596743325612977,4.176632191373764,13.77337551698674,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
31,0,-7.604254755401766,10.779000684824755,18.38325544022652,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
32,0,-2.9000657751829335,5.8513872566619956,8.751453031844928,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
33,0,-8.255559691082993,8.569572978571491,16.825132669654487,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
34,0,-12.231574191586871,4.956412071746056,17.187986263332927,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
35,0,-5.995976227311148,2.915516438189133,8.911492665500282,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
36,0,-7.207183432489713,5.397473840846567,12.60465727333628,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
37,0,-6.307294125108957,2.3979224677685544,8.70521659287751,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
38,0,-12.098570985586592,2.3084131615874073,14.406984147174,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
39,0,0.20223121905861874,9.134188473145725,8.931957254087106,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
40,0,-5.6719403407188285,12.244735017066787,17.916675357785614,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
41,0,-3.075567068332349,7.925542479533403,11.001109547865752,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
42,0,-4.6634773622877255,7.048846586914058,11.712323949201783,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
43,0,-10.253691625421919,8.182187332464618,18.435878957886537,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
44,0,-1.980607863334748,7.7051859883665035,9.685793851701252,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
45,0,-2.0616773024985107,5.239383829026627,7.301061131525138,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
46,0,-10.099321981602284,1.5824776471608413,11.681799628763125,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
47,0,-7.16780252167047,1.916789592148884,9.084592113819355,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
48,0,-3.7262682912907206,8.129285754355347,11.855554045646068,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
49,0,-1.5148983737128294,6.477982323701871,7.992880697414701,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
50,0,-6.6700184293253715,9.044130223972788,15.71414865329816,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
51,0,-6.079001677568934,2.262855364727309,8.341857042296244,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
52,0,-9.598163970097835,7.7539330100746255,17.352096980172462,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
53,0,-5.855497899195333,7.148064102867035,13.003562002062367,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
54,0,-9.554763717516323,5.40721966669034,14.961983384206663,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
55,0,-6.55457816049072,0.7943126694551074,7.348890829945827,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
56,0,-9.621308133709533,0.5616945707047095,10.183002704414243,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
57,0,-8.501721058331878,-0.33384795011299545,8.167873108218883,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
58,0,-7.112169045077614,4.055726003839445,11.16789504891706,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
59,0,-9.48282572111188,4.925725556152872,14.408551277264753,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
0,1,-6.418802181420937,-24.048587006095396,-17.62978482467446,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
1,1,-6.437524323419303,-4.98178755174378,1.4557367716755225,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
2,1,-10.781902378381796,-28.974668064568654,-18.19276568618686,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
3,1,-12.479996585461846,-12.25553616512634,0.22446042033550562,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
4,1,-0.2736510680036571,1.318191778971736,1.5918428469753931,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
5,1,-4.38092487331648,4.196202327877158,8.577127201193637,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
6,1,-4.369100598022246,4.668121866936458,9.037222464958704,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
7,1,-16.48304017034826,-9.215058736834921,7.26798143351334,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
8,1,-3.20046211722195,2.161182233332264,5.361644350554213,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
9,1,-12.768495865734483,-3.2209823290473234,9.547513536687159,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
10,1,-2.1164893623928513,8.646547484278562,10.763036846671413,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
11,1,-7.419689986763202,2.8391554663837426,10.258845453146945,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
12,1,-14.792104481073459,-7.605009217685624,7.187095263387834,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
13,1,-1.7221185842872553,12.626630372504312,14.348748956791567,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
14,1,-3.6874998203036222,10.879517734347978,14.5670175546516,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
15,1,-2.235470695298349,13.26322132112513,15.49869201642348,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
16,1,-32.52373754272857,1.5402663756317296,34.0640039183603,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
17,1,-3.361764071001389,13.02440486387984,16.38616893488123,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
18,1,-5.562000293290009,13.764361045760367,19.326361339050376,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
19,1,-12.856516483090282,9.498829887682433,22.355346370772715,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
20,1,-7.263062238388317,6.6603904647466825,13.923452703134998,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
21,1,-21.27080977369524,0.8608301107501813,22.131639884445423,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
22,1,-4.137795317696962,13.359698337120335,17.497493654817298,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
23,1,-3.4489271803696053,14.369123833350825,17.81805101372043,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
24,1,-6.108568272960891,11.20994908811253,17.31851736107342,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
25,1,-7.334970020272349,12.208808406629013,19.543778426901362,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
26,1,-2.9560678716902498,8.21178616685691,11.16785403854716,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
27,1,-7.07963259289939,7.029806361689046,14.109438954588436,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
28,1,-6.179175929000315,9.23314356850532,15.412319497505635,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
29,1,-21.225664758851465,1.2060289371251725,22.431693695976637,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
30,1,-0.80662007070947,9.002325344547739,9.80894541525721,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
31,1,-10.284208392308559,6.688963806451608,16.973172198760167,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
32,1,-8.522838489988406,1.4167691438431693,9.939607633831574,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
33,1,-5.583292529239731,5.94486116880224,11.528153698041972,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
34,1,-6.850159037993256,5.939590069739431,12.789749107732687,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
35,1,-8.90661198608069,2.7564118536774673,11.663023839758157,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
36,1,-3.636467137331036,6.124742271387193,9.76120940871823,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
37,1,-9.176157801434325,4.314998215193589,13.491156016627915,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
38,1,-0.6227135392243629,9.144570079614626,9.767283618838988,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
39,1,-8.426256412425492,5.276764473447754,13.703020885873245,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
40,1,-6.087742372464576,7.217744455140634,13.305486827605211,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
41,1,-5.675881908973573,4.263085140985263,9.938967049958837,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
42,1,-11.885263911762474,4.942740993412107,16.82800490517458,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
43,1,-1.397187597017253,10.920675111564687,12.31786270858194,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
44,1,-8.136826701132586,7.92323094518847,16.060057646321056,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
45,1,-12.857277932402699,5.262444996006101,18.119722928408798,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
46,1,-3.37616221774032,10.626633198658892,14.002795416399213,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
47,1,-7.757066606420368,5.08491531428919,12.841981920709557,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
48,1,-3.6383794754649923,10.432466844875792,14.070846320340785,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
49,1,-11.224337691679779,2.728387251855504,13.952724943535284,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
50,1,-5.890326325483489,8.583841118617261,14.47416744410075,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
51,1,-5.606378291740657,4.3336670373106685,9.940045329051326,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
52,1,-14.819507187361602,8.943140235542868,23.76264742290447,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
53,1,-6.188121337583116,5.322200442799816,11.510321780382931,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
54,1,-4.2800415263771825,11.256348166246877,15.53638969262406,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
55,1,-0.0899081260393832,9.89319574305698,9.983103869096363,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
56,1,-7.947967878016632,7.598531748534922,15.546499626551554,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
57,1,-15.139006282447568,3.6090231334205964,18.748029415868164,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
58,1,-5.567761069973734,7.730056057951863,13.297817127925597,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
59,1,-7.028616335059779,3.9378021040941915,10.96641843915397,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
0,2,-7.564621771790603,-7.559749091867984,0.004872679922618417,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
1,2,-7.917172969650885,-15.771379288122906,-7.854206318472022,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
2,2,-7.230213899360308,-15.17916230198171,-7.948948402621403,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
3,2,-8.374438641172658,-16.583930501589762,-8.209491860417105,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
4,2,-15.929722980238765,-19.672958548483052,-3.7432355682442875,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
5,2,-5.879712074085894,-5.940353640673621,-0.06064156658772646,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
6,2,-11.219643430619888,-4.833108956993632,6.386534473626256,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
7,2,-16.45559369090732,-9.89193825482422,6.563655436083101,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
8,2,-6.032702058786617,-7.656221147901098,-1.623519089114481,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
9,2,-13.781159163792063,-0.4328146176468201,13.348344546145244,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
10,2,-7.792648244630559,5.755633048745569,13.548281293376128,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
11,2,-11.32587625592096,1.9824254843381295,13.30830174025909,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
12,2,-17.535945228324767,-1.6768576223980067,15.85908760592676,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
13,2,-7.2095440167707,7.8650709152595315,15.074614932030231,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
14,2,-9.380550719486875,8.554505147925912,17.935055867412785,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
15,2,-14.330421379295277,7.282187760163515,21.61260913945879,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
16,2,-9.58394035818473,12.090517823394745,21.674458181579475,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
17,2,-10.841272819622978,7.977546563990497,18.818819383613473,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
18,2,-10.278795579280445,5.486978456205983,15.765774035486427,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
19,2,-6.976688445755741,6.780114827706294,13.756803273462035,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
20,2,-4.030878682101813,6.364022796492858,10.39490147859467,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
21,2,-8.377540256764323,4.35866744925821,12.736207706022533,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
22,2,-11.412717390060914,4.666111257195875,16.07882864725679,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
23,2,-9.082786649826215,5.195740277591342,14.278526927417555,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
24,2,-6.606921203405054,3.6311871945572167,10.238108397962272,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
25,2,-8.780585810026016,4.1642648615972995,12.944850671623316,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
26,2,-6.772508201502453,3.6929404317430805,10.465448633245533,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
27,2,-7.6072860848861374,-2.864594009784915,4.742692075101223,online-sfi,4096,,hamming,IP1,Gauss,5,0,8000,40,0.92,0.001,0.001
